central_wavelength,transit_depth
3.4377848688146564,0.021376686053473683
3.4445334886376564,0.021323826781512817
3.451281589819651,0.02112100923380036
3.4580291704468418,0.021603610587679418
3.4647762286131343,0.021257865080533157
3.4715227624199985,0.021635581946513438
3.4782687699763115,0.0213606166815514
3.485014249398203,0.021353457725654477
3.491759198808896,0.021353228459028446
3.4985036163385512,0.021486530144051615
3.5052475001240975,0.02132909623350853
3.5119908483090736,0.021529401095241943
3.518733659043514,0.021233235548808765
3.5254759304837613,0.02168417457346321
3.532217660792245,0.02143232851250437
3.538958848137444,0.021352681028339707
3.5456994906936656,0.021582758424601223
3.552439586640837,0.021256260342671068
3.559179134164481,0.021253565581444464
3.5659794552424877,0.021423765024545363
3.5727179205484174,0.021489450329983173
3.5794558319912944,0.021421727753160105
3.5861931877774507,0.02138415563522187
3.592929986117908,0.021369926045194384
3.5996662252282507,0.021758700096771083
3.6064019033284698,0.02107732222851671
3.6131370186428278,0.02146596992259635
3.6198715693996846,0.021506400987823242
3.626605553831343,0.021169582082038698
3.6333389701738774,0.021123782540333567
3.6400718166669863,0.02104896818910598
3.6468040915538475,0.020978759626279174
3.6535357930809527,0.02106589834636775
3.6602669194979445,0.021146693315018134
3.666997469057449,0.021141673637403945
3.673727440014898,0.021123780637925225
3.6804568306285033,0.021129544686689962
3.6871856391589026,0.02123877601496503
3.693913863869147,0.02121222597615221
3.7006415030244932,0.02097484020955201
3.7073685548922457,0.021170095999544808
3.713422398011769,0.021116955823319287
3.8332033149829083,0.02103996164688346
3.8399184397129633,0.021221214332666744
3.8466329414489495,0.021207100336267694
3.853346818464278,0.02108442255062002
3.860060069030796,0.021004535694497055
3.8667726914187264,0.02097466111410426
3.873484683896538,0.02095307121098749
3.8801960447307025,0.021311640390678142
3.8869067721855703,0.021101570802694612
3.893616864523304,0.0211219266920342
3.9003263200036167,0.020928572157043236
3.9070351368836573,0.021161343447106067
3.91374331341786,0.021203154916272383
3.9204508478577886,0.020811825516826494
3.927095375921297,0.020899676729171958
3.9338016018957327,0.020940709532125606
3.940507180522645,0.021123814347124906
3.947212110040308,0.02130088720516461
3.9539163886833633,0.021098372446932478
3.960620014682654,0.021198257783138504
3.9673229862650645,0.021453449752884594
3.974025301653487,0.02117778236758291
3.9807269590664722,0.021063502724943176
3.98742795671825,0.021325627038688184
3.9941282928184814,0.021326279927981966
4.0008279655721655,0.02142479767947416
4.007526973179408,0.02132367088626677
4.014225313835415,0.021587958616472037
4.020922985730168,0.021161306062997286
4.027619987048384,0.021447543217986118
4.034316315969384,0.021346293923425578
4.041011970666867,0.021339103077795712
4.047706949308796,0.02131451999378937
4.054401250057255,0.02157375850722534
4.0610948710682955,0.021298468287547688
4.06778781049179,0.02111662206033885
4.074480066471287,0.021268839676005
4.081171637143856,0.021630354873664433
4.087862520639952,0.021543635591845137
4.094552715083255,0.0214980820934933
4.1012422185905155,0.021616708562653207
4.107931029271418,0.021346056425113547
4.114619145228491,0.021402973431299387
4.12130656455685,0.02138740158486898
4.127993285344116,0.020934501380491684
4.1346793056703195,0.021298982896731388
4.14136462360761,0.021299161780702573
4.148049237220295,0.021350783038290463
4.154670125830618,0.021248706652682855
4.161353306130532,0.021032962758477585
4.168035776250719,0.021159506169825423
4.174717534222005,0.021242470894507096
4.181398578066567,0.02121252239659031
4.188078905797769,0.021246788460200238
4.194758515420038,0.02120374897335653
4.201437404928721,0.021485158300258426
4.208115572309945,0.021571519731476252
4.214793015540474,0.02170401307883303
4.22146973258757,0.021588069585565008
4.2281457214088505,0.021722811415429647
4.234820979952147,0.022170565894735834
4.24149550615536,0.022186774077571133
4.248169297946314,0.022050165651980945
4.254842353242639,0.021956493971580535
4.261514669951648,0.022409949328251813
4.268186245970108,0.022863759697449106
4.27519060223957,0.02241560802770207
4.2821307428690725,0.022328883961511253
4.288799990409103,0.022404337676909268
4.295468488519203,0.02271253584980413
4.302136235040349,0.02232055231392657
4.308803227802149,0.022483783220182477
4.315469464622768,0.02251389446456649
4.322134943308807,0.022583617559394236
4.3287996616551165,0.02281007568004895
4.335463617444681,0.022808601802798124
4.342126808448492,0.022594122359110128
4.348789232425416,0.022617312987267425
