Wavelength(microns),Rplanet/Rstar,source_x_pixel,source_y_pixel,pixel_trace_interpolated
4.400006216,0.1464683126,1479,251.7941176,True
4.401369869,0.1464880782,1480,250.1470588,True
4.402733522,0.1465078438,1481,248.5,False
4.404097175,0.1460878256,1482,283.5,False
4.405460829,0.1459678204,1483,293.5,False
4.406824482,0.145910218,1484,298.3,True
4.408188135,0.1458526155,1485,303.1,True
4.409551789,0.145795013,1486,307.9,True
4.410915442,0.1457374105,1487,312.7,True
4.412279095,0.145679808,1488,317.5,False
4.413642749,0.1457818124,1489,309,False
4.415006402,0.1457818124,1490,309,False
4.416370055,0.1457548112,1491,311.25,True
4.417733709,0.1457278101,1492,313.5,True
4.419097362,0.1457008089,1493,315.75,True
4.420461015,0.1456738077,1494,318,False
4.421824669,0.1456933086,1495,316.375,True
4.423188322,0.1457128094,1496,314.75,True
4.424551975,0.1457323103,1497,313.125,True
4.425915629,0.1457518111,1498,311.5,False
4.427279282,0.1457098093,1499,315,False
4.428642935,0.1456738077,1500,318,False
4.430006588,0.1457098093,1501,315,False
4.431370242,0.1453437935,1502,345.5,False
4.432733895,0.1453137922,1503,348,False
4.434097548,0.1456918085,1504,316.5,False
4.435461202,0.1454577984,1505,336,False
4.436824855,0.145401796,1506,340.6666667,True
4.438188508,0.1453457936,1507,345.3333333,True
4.439552162,0.1452897912,1508,350,False
4.440915815,0.1453617943,1509,344,False
4.442279468,0.1453497938,1510,345,False
4.443643122,0.1453617943,1511,344,False
4.445006775,0.1452657901,1512,352,False
4.446370428,0.1452117878,1513,356.5,False
4.447734082,0.1450857824,1514,367,True
4.449097735,0.1449597769,1515,377.5,False
4.450461388,0.1450617813,1516,369,False
4.451825042,0.1449897782,1517,375,False
4.453188695,0.1447917697,1518,391.5,False
4.454552348,0.1446957655,1519,399.5,False
4.455916001,0.1447177665,1520,397.6666667,True
4.457279655,0.1447397674,1521,395.8333333,True
4.458643308,0.1447617684,1522,394,False
4.460006961,0.1449285756,1523,380.1,True
4.461370615,0.1450953828,1524,366.2,True
4.462734268,0.14526219,1525,352.3,True
4.464097921,0.1454289972,1526,338.4,True
4.465461575,0.1455958044,1527,324.5,False
4.466825228,0.1455958044,1528,324.5,False
4.468188881,0.1450407804,1529,370.75,True
4.469552535,0.1444857565,1530,417,False
4.470916188,0.1444737559,1531,418,False
4.472279841,0.1444737559,1532,418,False
4.473643495,0.1444017528,1533,424,False
4.475007148,0.1442937482,1534,433,False
4.476370801,0.1444137533,1535,423,False
4.477734454,0.1444182535,1536,422.625,True
4.479098108,0.1444227537,1537,422.25,True
4.480461761,0.1444272539,1538,421.875,True
4.481825414,0.1444317541,1539,421.5,False
4.483189068,0.1444017528,1540,424,False
4.484552721,0.1442397458,1541,437.5,False
4.485916374,0.144197744,1542,441,False
4.487280028,0.1444707558,1543,418.25,True
4.488643681,0.1447437676,1544,395.5,False
4.490007334,0.1445517593,1545,411.5,True
4.491370988,0.144359751,1546,427.5,False
4.492734641,0.1442697471,1547,435,False
4.494098294,0.144383752,1548,425.5,False
4.495461948,0.1443897523,1549,425,False
4.496825601,0.1439097316,1550,465,False
4.498189254,0.14387373,1551,468,False
4.499552908,0.1438857305,1552,467,False
4.500916561,0.1440027356,1553,457.25,True
4.502280214,0.1441197407,1554,447.5,True
4.503643867,0.1442367457,1555,437.75,True
4.505007521,0.1443537508,1556,428,False
4.506371174,0.1446957655,1557,399.5,False
4.507734827,0.1445597596,1558,410.8333333,True
4.509098481,0.1444237538,1559,422.1666667,True
4.510462134,0.1442877479,1560,433.5,True
4.511825787,0.144151742,1561,444.8333333,True
4.513189441,0.1440157362,1562,456.1666667,True
4.514553094,0.1438797303,1563,467.5,False
4.515916747,0.1440317369,1564,454.8333333,True
4.517280401,0.1441837434,1565,442.1666667,True
4.518644054,0.14433575,1566,429.5,False
4.520007707,0.1447377673,1567,396,False
4.521371361,0.1444417546,1568,420.6666667,True
4.522735014,0.1441457418,1569,445.3333333,True
4.524098667,0.143849729,1570,470,False
4.525462321,0.1438917308,1571,466.5,False
4.526825974,0.1439697342,1572,460,False
4.528189627,0.1437357241,1573,479.5,False
4.52955328,0.1436817217,1574,484,False
4.530916934,0.1439517334,1575,461.5,False
4.532280587,0.1439589337,1576,460.9,True
4.53364424,0.143966134,1577,460.3,True
4.535007894,0.1439733343,1578,459.7,True
4.536371547,0.1439805346,1579,459.1,True
4.5377352,0.143987735,1580,458.5,False
4.539098854,0.1437897264,1581,475,True
4.540462507,0.1435917179,1582,491.5,False
4.54182616,0.143549716,1583,495,False
4.543189814,0.143592575,1584,491.4285714,True
4.544553467,0.143635434,1585,487.8571429,True
4.54591712,0.143678293,1586,484.2857143,True
4.547280774,0.143721152,1587,480.7142857,True
4.548644427,0.143764011,1588,477.1428571,True
4.55000808,0.14380687,1589,473.5714286,True
4.551371734,0.143849729,1590,470,False
4.552735387,0.1439709342,1591,459.9,True
4.55409904,0.1440921395,1592,449.8,True
4.555462693,0.1442133447,1593,439.7,True
4.556826347,0.1443345499,1594,429.6,True
4.55819,0.1444557552,1595,419.5,False
4.559553653,0.144521758,1596,414,False
4.560917307,0.1441257409,1597,447,False
4.56228096,0.1438287281,1598,471.75,True
4.563644613,0.1435317153,1599,496.5,False
4.565008267,0.1440297368,1600,455,False
4.56637192,0.1438797303,1601,467.5,False
4.567735573,0.1436517204,1602,486.5,False
4.569099227,0.1436157189,1603,489.5,False
4.57046288,0.1440417373,1604,454,False
4.571826533,0.1440417373,1605,454,False
4.573190187,0.1440417373,1606,454,False
4.57455384,0.1439937352,1607,458,False
4.575917493,0.1439817347,1608,459,False
4.577281146,0.1436697212,1609,485,False
4.5786448,0.1435617166,1610,494,False
4.580008453,0.1437297238,1611,480,False
4.581372106,0.1438557293,1612,469.5,False
4.58273576,0.1436757215,1613,484.5,False
4.584099413,0.1434957137,1614,499.5,False
4.585463066,0.1434897135,1615,500,False
4.58682672,0.143549716,1616,495,False
4.588190373,0.1441617425,1617,444,False
4.589554026,0.143711723,1618,481.5,False
4.59091768,0.1433757085,1619,509.5,False
4.592281333,0.1434297109,1620,505,False
4.593644986,0.144035737,1621,454.5,False
4.59500864,0.1440597381,1622,452.5,False
4.596372293,0.1440981397,1623,449.3,True
4.597735946,0.1441365414,1624,446.1,True
4.5990996,0.144174943,1625,442.9,True
4.600463253,0.1442133447,1626,439.7,True
4.601826906,0.1442517463,1627,436.5,False
4.603190559,0.1440477375,1628,453.5,True
4.604554213,0.1438437287,1629,470.5,True
4.605917866,0.1436397199,1630,487.5,False
4.607281519,0.1438117274,1631,473.1666667,True
4.608645173,0.1439837348,1632,458.8333333,True
4.610008826,0.1441557422,1633,444.5,False
4.611372479,0.143941733,1634,462.3333333,True
4.612736133,0.1437277237,1635,480.1666667,True
4.614099786,0.1435137145,1636,498,False
4.615463439,0.1437717256,1637,476.5,False
4.616827093,0.1436742214,1638,484.625,True
4.618190746,0.1435767172,1639,492.75,True
4.619554399,0.143479213,1640,500.875,True
4.620918053,0.1433817088,1641,509,False
4.622281706,0.1438697299,1642,468.3333333,True
4.623645359,0.1443577509,1643,427.6666667,True
4.625009013,0.144845772,1644,387,False
4.626372666,0.1442877479,1645,433.5,False
4.627736319,0.144080739,1646,450.75,True
4.629099972,0.14387373,1647,468,False
4.630463626,0.1436097186,1648,490,False
4.631827279,0.1435797173,1649,492.5,False
4.633190932,0.1437237236,1650,480.5,False
4.634554586,0.1436817217,1651,484,False
4.635918239,0.1436217191,1652,489,False
4.637281892,0.1437477246,1653,478.5,False
4.638645546,0.1437717256,1654,476.5,False
4.640009199,0.1436697212,1655,485,False
4.641372852,0.1436337197,1656,488,False
4.642736506,0.1436337197,1657,488,False
4.644100159,0.143849729,1658,470,False
4.645463812,0.1438797303,1659,467.5,False
4.646827466,0.1437237236,1660,480.5,False
4.648191119,0.1437717256,1661,476.5,False
4.649554772,0.1437837261,1662,475.5,False
4.650918426,0.1437057228,1663,482,False
4.652282079,0.1436997225,1664,482.5,False
4.653645732,0.1437777259,1665,476,False
4.655009385,0.1437177233,1666,481,False
4.656373039,0.1437837261,1667,475.5,False
4.657736692,0.1438977311,1668,466,False
4.659100345,0.1439697342,1669,460,False
4.660463999,0.1438917308,1670,466.5,True
4.661827652,0.1438137274,1671,473,True
4.663191305,0.1437357241,1672,479.5,True
4.664554959,0.1436577207,1673,486,True
4.665918612,0.1435797173,1674,492.5,True
4.667282265,0.143501714,1675,499,False
4.668645919,0.1436202191,1676,489.125,True
4.670009572,0.1437387242,1677,479.25,True
4.671373225,0.1438572293,1678,469.375,True
4.672736879,0.1439757344,1679,459.5,False
4.674100532,0.1440057357,1680,457,False
4.675464185,0.1438917308,1681,466.5,False
4.676827838,0.1436337197,1682,488,False
4.678191492,0.1439097316,1683,465,False
4.679555145,0.1439397329,1684,462.5,False
4.680918798,0.1439337326,1685,463,False
4.682282452,0.1442337456,1686,438,False
4.683646105,0.1441857435,1687,442,False
4.685009758,0.1441125403,1688,448.1,True
4.686373412,0.1440393372,1689,454.2,True
4.687737065,0.143966134,1690,460.3,True
4.689100718,0.1438929309,1691,466.4,True
4.690464372,0.1438197277,1692,472.5,False
4.691828025,0.1436787216,1693,484.25,True
4.693191678,0.1435377155,1694,496,False
4.694555332,0.143549716,1695,495,False
4.695918985,0.1438077272,1696,473.5,False
4.697282638,0.1441347413,1697,446.25,True
4.698646292,0.1444617554,1698,419,False
4.700009945,0.1445157577,1699,414.5,False
4.701373598,0.1440917394,1700,449.8333333,True
4.702737251,0.1436677211,1701,485.1666667,True
4.704100905,0.1432437028,1702,520.5,False
4.705464558,0.143780726,1703,475.75,True
4.706828211,0.1443177492,1704,431,False
4.708191865,0.1443417502,1705,429,False
4.709555518,0.1443057487,1706,432,False
4.710919171,0.1441497419,1707,445,False
4.712282825,0.143987735,1708,458.5,True
4.713646478,0.143825728,1709,472,False
4.715010131,0.1439517334,1710,461.5,False
4.716373785,0.1439937352,1711,458,False
4.717737438,0.1439757344,1712,459.5,False
4.719101091,0.1434357111,1713,504.5,False
4.720464745,0.1433937093,1714,508,False
4.721828398,0.143339707,1715,512.5,False
4.723192051,0.1435917179,1716,491.5,False
4.724555705,0.1439277324,1717,463.5,False
4.725919358,0.1442997484,1718,432.5,False
4.727283011,0.1444137533,1719,423,False
4.728646664,0.1444317541,1720,421.5,False
4.730010318,0.1443477505,1721,428.5,False
4.731373971,0.1439157318,1722,464.5,False
4.732737624,0.1433577078,1723,511,False
4.734101278,0.1438197277,1724,472.5,True
4.735464931,0.1442817476,1725,434,False
4.736828584,0.1441377414,1726,446,False
4.738192238,0.1439857349,1727,458.6666667,True
4.739555891,0.1438337283,1728,471.3333333,True
4.740919544,0.1436817217,1729,484,False
4.742283198,0.1439357327,1730,462.8333333,True
4.743646851,0.1441897437,1731,441.6666667,True
4.745010504,0.1444437546,1732,420.5,False
4.746374158,0.144035737,1733,454.5,False
4.747737811,0.1437657254,1734,477,False
4.749101464,0.1436957223,1735,482.8333333,True
4.750465118,0.1436257193,1736,488.6666667,True
4.751828771,0.1435557163,1737,494.5,False
4.753192424,0.1438617295,1738,469,False
4.754556077,0.1441677427,1739,443.5,False
4.755919731,0.1444377544,1740,421,False
4.757283384,0.1441477419,1741,445.1666667,True
4.758647037,0.1438577293,1742,469.3333333,True
4.760010691,0.1435677168,1743,493.5,False
4.761374344,0.1436697212,1744,485,False
4.762737997,0.143849729,1745,470,False
4.764101651,0.1439157318,1746,464.5,False
4.765465304,0.1439517334,1747,461.5,False
4.766828957,0.1437897264,1748,475,False
4.768192611,0.143825728,1749,472,False
4.769556264,0.1435737171,1750,493,False
4.770919917,0.1438137274,1751,473,False
4.772283571,0.1440657383,1752,452,False
4.773647224,0.1442637469,1753,435.5,False
4.775010877,0.1444167535,1754,422.75,True
4.77637453,0.1445697601,1755,410,False
4.777738184,0.1445637598,1756,410.5,False
4.779101837,0.144197744,1757,441,False
4.78046549,0.1442997484,1758,432.5,True
4.781829144,0.1444017528,1759,424,False
4.783192797,0.1446537637,1760,403,False
4.78455645,0.145193787,1761,358,False
4.785920104,0.1444197536,1762,422.5,True
4.787283757,0.1436457202,1763,487,False
4.78864741,0.143711723,1764,481.5,False
4.790011064,0.1437477246,1765,478.5,False
4.791374717,0.1437837261,1766,475.5,False
4.79273837,0.143756725,1767,477.75,True
4.794102024,0.1437297238,1768,480,True
4.795465677,0.1437027226,1769,482.25,True
4.79682933,0.1436757215,1770,484.5,False
4.798192984,0.1437057228,1771,482,True
4.799556637,0.1437357241,1772,479.5,True
4.80092029,0.1437657254,1773,477,False
4.802283943,0.1443957526,1774,424.5,False
4.803647597,0.1443777518,1775,426,False
4.80501125,0.1443345499,1776,429.6,True
4.806374903,0.1442913481,1777,433.2,True
4.807738557,0.1442481462,1778,436.8,True
4.80910221,0.1442049443,1779,440.4,True
4.810465863,0.1441617425,1780,444,False
4.811829517,0.1445157577,1781,414.5,False
4.81319317,0.1445817606,1782,409,False
4.814556823,0.1445817606,1783,409,False
4.815920477,0.1443072487,1784,431.875,True
4.81728413,0.1440327369,1785,454.75,True
4.818647783,0.143758225,1786,477.625,True
4.820011437,0.1434837132,1787,500.5,False
4.82137509,0.1441017399,1788,449,False
4.822738743,0.144383752,1789,425.5,False
4.824102397,0.144383752,1790,425.5,False
4.82546605,0.1444027529,1791,423.9166667,True
4.826829703,0.1444217537,1792,422.3333333,True
4.828193356,0.1444407545,1793,420.75,True
4.82955701,0.1444597553,1794,419.1666667,True
4.830920663,0.1444787562,1795,417.5833333,True
4.832284316,0.144497757,1796,416,False
4.83364797,0.1445277583,1797,413.5,False
4.835011623,0.144497757,1798,416,True
4.836375276,0.1444677557,1799,418.5,True
4.83773893,0.1444377544,1800,421,True
4.839102583,0.1444077531,1801,423.5,True
4.840466236,0.1443777518,1802,426,True
4.84182989,0.1443477505,1803,428.5,True
4.843193543,0.1443177492,1804,431,False
4.844557196,0.1439157318,1805,464.5,False
4.84592085,0.1437837261,1806,475.5,False
4.847284503,0.1436037184,1807,490.5,True
4.848648156,0.1434237106,1808,505.5,False
4.85001181,0.1434297109,1809,505,False
4.851375463,0.1436847219,1810,483.75,True
4.852739116,0.1439397329,1811,462.5,False
4.854102769,0.1439697342,1812,460,False
4.855466423,0.1439457331,1813,462,False
4.856830076,0.1439167319,1814,464.4166667,True
4.858193729,0.1438877306,1815,466.8333333,True
4.859557383,0.1438587294,1816,469.25,True
4.860921036,0.1438297281,1817,471.6666667,True
4.862284689,0.1438007269,1818,474.0833333,True
4.863648343,0.1437717256,1819,476.5,False
4.865011996,0.1438857305,1820,467,False
4.866375649,0.1440297368,1821,455,False
4.867739303,0.1438097273,1822,473.3333333,True
4.869102956,0.1435897178,1823,491.6666667,True
4.870466609,0.1433697083,1824,510,False
4.871830263,0.1433817088,1825,509,False
4.873193916,0.1434117101,1826,506.5,False
4.874557569,0.1436967224,1827,482.75,True
4.875921222,0.1439817347,1828,459,False
4.877284876,0.1438437287,1829,470.5,False
4.878648529,0.1436097186,1830,490,False
4.880012182,0.1434237106,1831,505.5,False
4.881375836,0.1433757085,1832,509.5,False
4.882739489,0.1435887177,1833,491.75,True
4.884103142,0.1438017269,1834,474,False
4.885466796,0.14387373,1835,468,False
4.886830449,0.14387373,1836,468,False
4.888194102,0.1436457202,1837,487,False
4.889557756,0.1433577078,1838,511,False
4.890921409,0.1433577078,1839,511,False
4.892285062,0.1434957137,1840,499.5,True
4.893648716,0.1436337197,1841,488,False
4.895012369,0.1441097402,1842,448.3333333,True
4.896376022,0.1445857608,1843,408.6666667,True
4.897739676,0.1450617813,1844,369,False
4.899103329,0.1445997614,1845,407.5,False
4.900466982,0.1436697212,1846,485,False
4.901830635,0.1435977181,1847,491,False
4.903194289,0.1435377155,1848,496,False
4.904557942,0.143549716,1849,495,False
4.905921595,0.1436397199,1850,487.5,False
4.907285249,0.1438017269,1851,474,False
4.908648902,0.1438557293,1852,469.5,False
4.910012555,0.1438137274,1853,473,False
4.911376209,0.1439157318,1854,464.5,True
4.912739862,0.1440177362,1855,456,True
4.914103515,0.1441197407,1856,447.5,True
4.915467169,0.1442217451,1857,439,False
4.916830822,0.1440957396,1858,449.5,False
4.918194475,0.1438377285,1859,471,False
4.919558129,0.1438557293,1860,469.5,True
4.920921782,0.14387373,1861,468,False
4.922285435,0.1438488718,1862,470.0714286,True
4.923649089,0.1438240136,1863,472.1428571,True
4.925012742,0.1437991554,1864,474.2142857,True
4.926376395,0.1437742972,1865,476.2857143,True
4.927740048,0.1437494389,1866,478.3571429,True
4.929103702,0.1437245807,1867,480.4285714,True
4.930467355,0.1436997225,1868,482.5,False
4.931831008,0.1439277324,1869,463.5,False
4.933194662,0.1439217321,1870,464,False
4.934558315,0.1439037313,1871,465.5,False
4.935921968,0.1436937223,1872,483,True
4.937285622,0.1434837132,1873,500.5,True
4.938649275,0.1432737041,1874,518,False
4.940012928,0.1432437028,1875,520.5,False
4.941376582,0.1433007053,1876,515.75,True
4.942740235,0.1433577078,1877,511,True
4.944103888,0.1434147102,1878,506.25,True
4.945467542,0.1434717127,1879,501.5,False
4.946831195,0.1434717127,1880,501.5,False
4.948194848,0.1437537248,1881,478,False
4.949558502,0.1438092272,1882,473.375,True
4.950922155,0.1438647296,1883,468.75,True
4.952285808,0.143920232,1884,464.125,True
4.953649461,0.1439757344,1885,459.5,False
4.955013115,0.1439157318,1886,464.5,False
4.956376768,0.1441197407,1887,447.5,False
4.957740421,0.1441437417,1888,445.5,False
4.959104075,0.1440207364,1889,455.75,True
4.960467728,0.1438977311,1890,466,True
4.961831381,0.1437747258,1891,476.25,True
4.963195035,0.1436517204,1892,486.5,False
4.964558688,0.1437417243,1893,479,False
4.965922341,0.1437597251,1894,477.5,False
4.967285995,0.1438317282,1895,471.5,False
4.968649648,0.1438083272,1896,473.45,True
4.970013301,0.1437849262,1897,475.4,True
4.971376955,0.1437615252,1898,477.35,True
4.972740608,0.1437381242,1899,479.3,True
4.974104261,0.1437147232,1900,481.25,True
4.975467914,0.1436913222,1901,483.2,True
4.976831568,0.1436679211,1902,485.15,True
4.978195221,0.1436445201,1903,487.1,True
4.979558874,0.1436211191,1904,489.05,True
4.980922528,0.1435977181,1905,491,False
4.982286181,0.1435362155,1906,496.125,True
4.983649834,0.1434747128,1907,501.25,True
4.985013488,0.1434132101,1908,506.375,True
4.986377141,0.1433517075,1909,511.5,False
4.987740794,0.1433517075,1910,511.5,False
4.989104448,0.1437237236,1911,480.5,False
4.990468101,0.1438197277,1912,472.5,False
4.991831754,0.1437397242,1913,479.1666667,True
4.993195408,0.1436597208,1914,485.8333333,True
4.994559061,0.1435797173,1915,492.5,False
4.995922714,0.1436037184,1916,490.5,False
4.997286368,0.1435977181,1917,491,False
4.998650021,0.143525715,1918,497,False
5.000013674,0.1433037054,1919,515.5,False
5.001377327,0.1433777086,1920,509.3333333,True
5.002740981,0.1434517118,1921,503.1666667,True
5.004104634,0.143525715,1922,497,False
5.005468287,0.1434717127,1923,501.5,False
5.006831941,0.1434597122,1924,502.5,False
5.008195594,0.1434597122,1925,502.5,False
5.009559247,0.1433337067,1926,513,False
5.010922901,0.1434737128,1927,501.3333333,True
5.012286554,0.1436137188,1928,489.6666667,True
5.013650207,0.1437537248,1929,478,False
5.015013861,0.1439377328,1930,462.6666667,True
5.016377514,0.1441217407,1931,447.3333333,True
5.017741167,0.1443057487,1932,432,False
5.019104821,0.14410474,1933,448.75,True
5.020468474,0.1439037313,1934,465.5,True
5.021832127,0.1437027226,1935,482.25,True
5.023195781,0.143501714,1936,499,False
5.024559434,0.1434177103,1937,506,False
5.025923087,0.1434057098,1938,507,False
5.02728674,0.1435437158,1939,495.5,False
5.028650394,0.1435057141,1940,498.6666667,True
5.030014047,0.1434677125,1941,501.8333333,True
5.0313777,0.1434297109,1942,505,False
5.032741354,0.1434417114,1943,504,True
5.034105007,0.1434537119,1944,503,True
5.03546866,0.1434657124,1945,502,True
5.036832314,0.1434777129,1946,501,True
5.038195967,0.1434897135,1947,500,True
5.03955962,0.143501714,1948,499,True
5.040923274,0.1435137145,1949,498,False
5.042286927,0.1435077142,1950,498.5,False
5.04365058,0.1435437158,1951,495.5,False
5.045014234,0.1435077142,1952,498.5,False
5.046377887,0.1436157189,1953,489.5,False
5.04774154,0.1436697212,1954,485,False
5.049105194,0.1435137145,1955,498,False
5.050468847,0.1433757085,1956,509.5,False
5.0518325,0.1434897135,1957,500,False
5.053196153,0.1434657124,1958,502,False
5.054559807,0.1433457072,1959,512,False
5.05592346,0.1435197147,1960,497.5,True
5.057287113,0.1436937223,1961,483,True
5.058650767,0.1438677298,1962,468.5,False
5.06001442,0.1438197277,1963,472.5,False
5.061378073,0.1436697212,1964,485,False
5.062741727,0.1436757215,1965,484.5,False
5.06410538,0.1436457202,1966,487,False
5.065469033,0.1436357198,1967,487.8333333,True
5.066832687,0.1436257193,1968,488.6666667,True
5.06819634,0.1436157189,1969,489.5,False
5.069559993,0.143525715,1970,497,True
5.070923647,0.1434357111,1971,504.5,True
5.0722873,0.1433457072,1972,512,True
5.073650953,0.1432557033,1973,519.5,False
5.075014606,0.1433037054,1974,515.5,False
5.07637826,0.143549716,1975,495,True
5.077741913,0.1437957267,1976,474.5,False
5.079105566,0.1439297324,1977,463.3333333,True
5.08046922,0.1440637382,1978,452.1666667,True
5.081832873,0.144197744,1979,441,False
5.083196526,0.1442277453,1980,438.5,False
5.08456018,0.1440667384,1981,451.9166667,True
5.085923833,0.1439057314,1982,465.3333333,True
5.087287486,0.1437447245,1983,478.75,True
5.08865114,0.1435837175,1984,492.1666667,True
5.090014793,0.1434227106,1985,505.5833333,True
5.091378446,0.1432617036,1986,519,False
5.0927421,0.1432863047,1987,516.95,True
5.094105753,0.1433109057,1988,514.9,True
5.095469406,0.1433355068,1989,512.85,True
5.09683306,0.1433601079,1990,510.8,True
5.098196713,0.1433847089,1991,508.75,True
5.099560366,0.14340931,1992,506.7,True
5.100924019,0.143433911,1993,504.65,True
5.102287673,0.1434585121,1994,502.6,True
5.103651326,0.1434831132,1995,500.55,True
5.105014979,0.1435077142,1996,498.5,False
5.106378633,0.1435917179,1997,491.5,False
5.107742286,0.1437717256,1998,476.5,False
5.109105939,0.1441497419,1999,445,False
5.110469593,0.1440627382,2000,452.25,True
5.111833246,0.1439757344,2001,459.5,True
5.113196899,0.1438887307,2002,466.75,True
5.114560553,0.1438017269,2003,474,False
5.115924206,0.1436737214,2004,484.6666667,True
5.117287859,0.1435457159,2005,495.3333333,True
5.118651513,0.1434177103,2006,506,False
5.120015166,0.1434192104,2007,505.875,True
5.121378819,0.1434207105,2008,505.75,True
5.122742473,0.1434222105,2009,505.625,True
5.124106126,0.1434237106,2010,505.5,False
5.125469779,0.1435857176,2011,492,False
5.126833432,0.143825728,2012,472,False
5.128197086,0.14387373,2013,468,False
5.129560739,0.1437657254,2014,477,False
5.130924392,0.1436397199,2015,487.5,False
5.132288046,0.1434657124,2016,502,False
5.133651699,0.1434177103,2017,506,False
5.135015352,0.1435077142,2018,498.5,False
5.136379006,0.1437897264,2019,475,False
5.137742659,0.1438557293,2020,469.5,True
5.139106312,0.1439217321,2021,464,True
5.140469966,0.143987735,2022,458.5,True
5.141833619,0.1440537378,2023,453,False
5.143197272,0.144151742,2024,444.8333333,True
5.144560926,0.1442497463,2025,436.6666667,True
5.145924579,0.1443477505,2026,428.5,False
5.147288232,0.1444737559,2027,418,False
5.148651886,0.1444077531,2028,423.5,False
5.150015539,0.1439997355,2029,457.5,False
5.151379192,0.143825728,2030,472,False
5.152742845,0.1436817217,2031,484,True
5.154106499,0.1435377155,2032,496,True
5.155470152,0.1433937093,2033,508,False
5.156833805,0.1434249107,2034,505.4,True
5.158197459,0.143456112,2035,502.8,True
5.159561112,0.1434873133,2036,500.2,True
5.160924765,0.1435185147,2037,497.6,True
5.162288419,0.143549716,2038,495,False
5.163652072,0.1435557163,2039,494.5,False
5.165015725,0.143711723,2040,481.5,False
5.166379379,0.1437357241,2041,479.5,False
5.167743032,0.1434777129,2042,501,False
5.169106685,0.143387709,2043,508.5,False
5.170470339,0.1436157189,2044,489.5,False
5.171833992,0.143849729,2045,470,False
5.173197645,0.1439157318,2046,464.5,False
5.174561298,0.1437717256,2047,476.5,False
5.175924952,0.1435677168,2048,493.5,False
5.177288605,0.1434657124,2049,502,False
5.178652258,0.143363708,2050,510.5,False
5.180015912,0.1432977052,2051,516,False
5.181379565,0.1433277065,2052,513.5,False
5.182743218,0.1433277065,2053,513.5,False
5.184106872,0.1432917049,2054,516.5,False
5.185470525,0.1433997096,2055,507.5,False
5.186834178,0.1436277194,2056,488.5,False
5.188197832,0.1436037184,2057,490.5,False
5.189561485,0.1433577078,2058,511,False
5.190925138,0.1432557033,2059,519.5,False
5.192288792,0.1432737041,2060,518,False
5.193652445,0.143363708,2061,510.5,False
5.195016098,0.1434777129,2062,501,False
5.196379752,0.1434597122,2063,502.5,False
5.197743405,0.1436457202,2064,487,False
5.199107058,0.143987735,2065,458.5,False
5.200470711,0.143987735,2066,458.5,True
