Wavelength_center(microns),Wavelength_half_width(microns),Rplanet/Rstar,Rplanet/Rstar_error
3.4065062513265647,0.0016884672424573033,0.14300392217426405,0.00035846162474321226
3.4098831042934377,0.001688399287925746,0.14354592916115805,0.0003504145955483864
3.413259821214264,0.001688331219240613,0.14412775901194913,0.00036435015212546727
3.416636401860734,0.0016882630364001283,0.14403402810932117,0.0004029009163875859
3.420012846004539,0.0016881947394067343,0.14291952585605702,0.00034419464404720053
3.423389153417372,0.0016881263282582104,0.14362799713973837,0.00034795394640146807
3.4267653238709217,0.001688057802955445,0.14322271067628545,0.0003372865237563872
3.430141357136882,0.001687989163499326,0.14300773224223237,0.0003660939747295724
3.433517252986944,0.0016879204098880773,0.1444784822290341,0.00034934751979836073
3.4368930111927996,0.0016878515421232532,0.14340076209662486,0.0003459611514193359
3.4402686315261395,0.0016877825602035212,0.14382485534178793,0.0003495107482848235
3.4436441137586553,0.0016877134641295477,0.14378812919462725,0.0003508651599547853
3.4470194576620385,0.0016876442539022207,0.14343474311520435,0.00036330229677628516
3.450394663007982,0.001687574929520208,0.14312647013614682,0.0003604910263833776
3.453769729568176,0.0016875054909839537,0.1435001377711845,0.00034527636474713234
3.4571446571143127,0.0016874359382934578,0.14396474688097097,0.0003511028076524886
3.460519445418083,0.0016873662714487203,0.14342369687785142,0.00034884384324012057
3.4638940942511782,0.0016872964904501853,0.14342097908629955,0.0003674674021051902
3.467268603385291,0.0016872265952967425,0.14375633928964263,0.0003522791844723008
3.470642972592113,0.0016871565859897242,0.1433660216730214,0.00035790494801355495
3.474017201643335,0.001687086462527354,0.14312976450578044,0.000367082984670606
3.4773912903106488,0.0016870162249122966,0.14340288628708284,0.0003549165995486022
3.480765238365746,0.0016869458731416653,0.1432718027812568,0.00036037078334144124
3.484139045580318,0.0016868754072181247,0.14326650515916464,0.00036093946609892487
3.4875127117260565,0.0016868048271390101,0.14369771000296885,0.0003615399340691959
3.490886236574653,0.0016867341329065422,0.1439459434197684,0.00035534696096865554
3.4942596198977984,0.0016866633245200546,0.14322371158598732,0.0003453900970700503
3.4976328614671863,0.0016865924019784373,0.1427799748502488,0.0003425518029430096
3.5010059610545063,0.0016865213652834665,0.14333897716397667,0.0003502943062152868
3.50437891843145,0.001686450214433366,0.14323075939508828,0.00035853432995769727
3.5077517333697097,0.001686378949429912,0.1436231698907568,0.00037116132298747266
3.511124405640978,0.0016863075702724384,0.14336706674154992,0.00036857128576693344
3.5144969350169437,0.001686236076959835,0.1439939870599895,0.0003677366242784144
3.5178693212693,0.0016861644694934341,0.14387847839917742,0.00035823033064537183
3.5212415641697397,0.0016860927478725696,0.14334872714523478,0.00037400933120391354
3.524613663489952,0.0016860209120981295,0.14355654181212968,0.0003896992678784621
3.5279856190016297,0.0016859489621681156,0.14302699830686083,0.00041704496278095694
3.531357430476464,0.0016858768980856365,0.14364027047655578,0.00036847777965684367
3.5347290976861476,0.0016858047198480275,0.1438496970957653,0.00034650827759888066
3.5381006204023695,0.0016857324274559549,0.1430020150071115,0.0003654768518182441
3.541471998396824,0.0016856600209105288,0.1437257957099627,0.0003832504436276875
3.5448432314412,0.0016855875002095289,0.14329358761770955,0.000369285321544757
3.5482143193071916,0.0016855148653556196,0.1433885291527902,0.0003690052062775801
3.55158526176649,0.0016854421163468025,0.1434661956367638,0.00036410232385568293
3.554956058590785,0.00168536925318441,0.1436335032123625,0.0003602592210348883
3.55832670955177,0.0016852962758662215,0.14305285861806608,0.00037098980723130123
3.561697214421135,0.001685223184396012,0.14343502337495526,0.00040269975073708563
3.5650675729705728,0.0016851499787697843,0.14249866695347527,0.0003987685436732666
3.5684377849717746,0.0016850766589904254,0.14278107285102787,0.00037165596053524187
3.571807850196431,0.0016850032250563807,0.1440825781212289,0.00035633402283326266
3.575177768416235,0.0016849296769683164,0.1438270775733026,0.0003704286695186981
3.5785475394028774,0.0016848560147257885,0.1434815804325546,0.0003640332692981465
3.5819171629280504,0.001684782238329463,0.1436356807728216,0.0003741887901369874
3.585286638763445,0.0016847083477782299,0.14244637266584523,0.00037656282300245833
3.5886559666807525,0.0016846343430731991,0.1434900932792909,0.0003752731792900077
3.592025146451665,0.0016845602242139268,0.14330590075081498,0.00038882979443000966
3.5953941778478735,0.001684485991201079,0.14351624789173167,0.00037724364551967583
3.5987630606410703,0.0016844116440319912,0.1432055942771616,0.00036347162782367627
3.602131794602946,0.0016843371827111042,0.1437203196793524,0.00037541718784743597
3.6055003795051936,0.0016842626072348654,0.143861129906846,0.0003620908097265241
3.608868815119504,0.001684187917604163,0.14344672994055674,0.00036537131940353923
3.612237101217568,0.001684113113819885,0.14311631785413859,0.0003663965118337573
3.615605237571078,0.0016840381958804773,0.14310338342033851,0.00039053645210216753
3.6189732239517247,0.0016839631637877162,0.14333130721003406,0.0003853965322212497
3.6223410601312005,0.0016838880175404913,0.14262066893269446,0.0003715348503937313
3.6257087458811963,0.001683812757139247,0.1425668677827925,0.00037951957571637636
3.629076280973404,0.0016837373825833168,0.143139934999865,0.00039220541952600954
3.632443665179516,0.0016836618938731451,0.14384882129265028,0.0003816769378431707
3.635810898271223,0.001683586291009176,0.14320622307228567,0.0003759442607565231
3.6391779800202166,0.001683510573990965,0.14329085364485677,0.00039399549750986513
