# %ECSV 1.0
# ---
# datatype:
# - {name: instrname, datatype: string}
# - {name: reference, datatype: string}
# - {name: bandpass, datatype: string}
# - {name: iwave, datatype: int64}
# - {name: wave, unit: um, datatype: float64}
# - {name: waveMin, unit: um, datatype: float64}
# - {name: waveMax, unit: um, datatype: float64}
# - {name: xMin, datatype: int64}
# - {name: xMax, datatype: int64}
# - {name: yval, unit: ppm, datatype: float64}
# - {name: yerrLow, unit: ppm, datatype: float64}
# - {name: yerrUpp, unit: ppm, datatype: float64}
# - {name: wlcLow, datatype: float64}
# - {name: wlcUpp, datatype: float64}
# - {name: ignore, datatype: int64}
# - {name: referenceLink, datatype: string}
# delimiter: ','
# meta: !!omap
# - {visit: '1'}
# - {bjd: 2460258.355923814}
# - {date: '2023-11-09 20:32'}
# - {spectype: dppm}
# - {waveunit: um}
# - {name: GJ_9827_d_noCorrection_QuadWithBJD_LinWith2PCAim_GP_Matern32_FixedGPParaFromWLC_fix_exotic-ld_1D_quadratic_Dppm_NIRISS_SOSS1_1}
# - {label: null}
# - {ylabel: 'Transit Depth [ppm]'}
# schema: astropy-2.0
instrname,reference,bandpass,iwave,wave,waveMin,waveMax,xMin,xMax,yval,yerrLow,yerrUpp,wlcLow,wlcUpp,ignore,referenceLink
NIRISS_SOSS1,ExoTEP,uniform,52,1.4342701077685225,1.4269880034694964,1.4415522120675486,0,0,1061.8228,38.7091,39.2084,0.0,0.0,0,none
NIRISS_SOSS1,ExoTEP,uniform,53,1.4488396574497238,1.4415522120675486,1.4561271028318985,0,0,1004.6189,36.3432,37.1851,0.0,0.0,0,none
NIRISS_SOSS1,ExoTEP,uniform,54,1.4634196021063963,1.4561271028318985,1.4707121013808941,0,0,982.9906,38.7634,43.5864,0.0,0.0,0,none
NIRISS_SOSS1,ExoTEP,uniform,55,1.4780093812907154,1.4707121013808941,1.4853066612005361,0,0,978.8732,37.8451,40.0193,0.0,0.0,0,none
NIRISS_SOSS1,ExoTEP,uniform,56,1.492608462097287,1.4853066612005361,1.4999102629940375,0,0,994.8108,46.0121,44.5312,0.0,0.0,0,none
NIRISS_SOSS1,ExoTEP,uniform,57,1.5077035564105672,1.4999102629940375,1.5154968498270966,0,0,1042.9641,43.7522,43.1101,0.0,0.0,0,none
NIRISS_SOSS1,ExoTEP,uniform,58,1.5228072279875682,1.5154968498270966,1.53011760614804,0,0,980.5829,37.3488,38.4233,0.0,0.0,0,none
NIRISS_SOSS1,ExoTEP,uniform,59,1.5379195329358335,1.53011760614804,1.5457214597236275,0,0,997.6946,36.1026,35.3682,0.0,0.0,0,none
NIRISS_SOSS1,ExoTEP,uniform,60,1.5535274657053642,1.5457214597236275,1.5613334716871008,0,0,948.1335,36.684,37.4703,0.0,0.0,0,none
NIRISS_SOSS1,ExoTEP,uniform,61,1.5691433207829355,1.5613334716871008,1.5769531698787698,0,0,960.7372,40.421,37.856,0.0,0.0,0,none
NIRISS_SOSS1,ExoTEP,uniform,62,1.584766641015458,1.5769531698787698,1.5925801121521461,0,0,1010.0471,43.1669,41.0655,0.0,0.0,0,none
NIRISS_SOSS1,ExoTEP,uniform,63,1.600396998813967,1.5925801121521461,1.608213885475788,0,0,917.0292,35.496,36.3897,0.0,0.0,0,none
NIRISS_SOSS1,ExoTEP,uniform,64,1.6160339952554676,1.608213885475788,1.6238541050351474,0,0,894.5031,38.6403,40.5615,0.0,0.0,0,none
NIRISS_SOSS1,ExoTEP,uniform,65,1.632166303553773,1.6238541050351474,1.6404785020723986,0,0,920.1327,40.2615,44.2125,0.0,0.0,0,none
NIRISS_SOSS1,ExoTEP,uniform,66,1.6487939394810753,1.6404785020723986,1.657109376889752,0,0,983.6495,33.8491,36.2758,0.0,0.0,0,none
NIRISS_SOSS1,ExoTEP,uniform,67,1.6654278713375579,1.657109376889752,1.6737463657853642,0,0,953.7538,41.9746,40.9384,0.0,0.0,0,none
NIRISS_SOSS1,ExoTEP,uniform,68,1.682067751040789,1.6737463657853642,1.690389136296214,0,0,999.3227,39.0028,38.9317,0.0,0.0,0,none
NIRISS_SOSS1,ExoTEP,uniform,69,1.6987132611390698,1.690389136296214,1.7070373859819257,0,0,969.9731,40.8422,40.1976,0.0,0.0,0,none
NIRISS_SOSS1,ExoTEP,uniform,70,1.7158539994603557,1.7070373859819257,1.724670612938786,0,0,1005.4626,41.2274,40.2998,0.0,0.0,0,none
NIRISS_SOSS1,ExoTEP,uniform,71,1.7329999626221266,1.724670612938786,1.7413293123054674,0,0,996.6937,35.9248,37.0119,0.0,0.0,0,none
NIRISS_SOSS1,ExoTEP,uniform,72,1.7501511981260682,1.7413293123054674,1.7589730839466693,0,0,1032.4065,39.923,42.452,0.0,0.0,0,none
NIRISS_SOSS1,ExoTEP,uniform,73,1.7677975058634574,1.7589730839466693,1.7766219277802455,0,0,972.429,45.7618,44.0168,0.0,0.0,0,none
NIRISS_SOSS1,ExoTEP,uniform,74,1.7854487865733144,1.7766219277802455,1.7942756453663835,0,0,959.3425,50.2935,51.4894,0.0,0.0,0,none
NIRISS_SOSS1,ExoTEP,uniform,75,1.803104855962648,1.7942756453663835,1.811934066558912,0,0,1046.4747,46.9832,48.8621,0.0,0.0,0,none
NIRISS_SOSS1,ExoTEP,uniform,76,1.8212562612003353,1.811934066558912,1.8305784558417586,0,0,975.5065,50.503,55.1767,0.0,0.0,0,none
NIRISS_SOSS1,ExoTEP,uniform,77,1.8394122892505789,1.8305784558417586,1.8482461226593991,0,0,964.0115,51.9098,53.4236,0.0,0.0,0,none
NIRISS_SOSS1,ExoTEP,uniform,78,1.8575730791522296,1.8482461226593991,1.8669000356450605,0,0,1023.6667,42.2445,40.7402,0.0,0.0,0,none
NIRISS_SOSS1,ExoTEP,uniform,79,1.8762293692374532,1.8669000356450605,1.8855587028298462,0,0,1002.7843,44.0528,44.5024,0.0,0.0,0,none
NIRISS_SOSS1,ExoTEP,uniform,80,1.894890383942411,1.8855587028298462,1.9042220650549755,0,0,1000.2369,45.3579,44.4984,0.0,0.0,0,none
NIRISS_SOSS1,ExoTEP,uniform,81,1.9140474035123614,1.9042220650549755,1.9238727419697472,0,0,1014.0474,43.034,45.2963,0.0,0.0,0,none
NIRISS_SOSS1,ExoTEP,uniform,82,1.9332091959326407,1.9238727419697472,1.942545649895534,0,0,925.1688,45.0511,44.5554,0.0,0.0,0,none
NIRISS_SOSS1,ExoTEP,uniform,83,1.9523760059925914,1.942545649895534,1.9622063620896488,0,0,1002.0037,47.856,45.6505,0.0,0.0,0,none
NIRISS_SOSS1,ExoTEP,uniform,84,1.9720393040795052,1.9622063620896488,1.9818722460693619,0,0,1003.9106,53.2382,52.9235,0.0,0.0,0,none
NIRISS_SOSS1,ExoTEP,uniform,85,1.9917077943585644,1.9818722460693619,2.001543342647767,0,0,1007.1396,54.6533,58.0308,0.0,0.0,0,none
NIRISS_SOSS1,ExoTEP,uniform,86,2.011873503716031,2.001543342647767,2.0222036647842954,0,0,912.7782,57.098,57.6283,0.0,0.0,0,none
NIRISS_SOSS1,ExoTEP,uniform,87,2.0320446488230144,2.0222036647842954,2.0418856328617334,0,0,968.4207,68.7815,67.6198,0.0,0.0,0,none
NIRISS_SOSS1,ExoTEP,uniform,88,2.0522215807526796,2.0418856328617334,2.0625575286436257,0,0,1004.9822,53.7612,51.3421,0.0,0.0,0,none
NIRISS_SOSS1,ExoTEP,uniform,89,2.0728965093729625,2.0625575286436257,2.0832354901022994,0,0,927.2719,59.3003,56.1703,0.0,0.0,0,none
NIRISS_SOSS1,ExoTEP,uniform,90,2.093577553459874,2.0832354901022994,2.103919616817449,0,0,1036.9219,51.6186,56.2648,0.0,0.0,0,none
NIRISS_SOSS1,ExoTEP,uniform,91,2.1142648128150383,2.103919616817449,2.124610008812627,0,0,1031.9634,57.5868,59.9076,0.0,0.0,0,none
NIRISS_SOSS1,ExoTEP,uniform,92,2.1354512459328316,2.124610008812627,2.146292483053036,0,0,1085.3331,55.0656,56.4548,0.0,0.0,0,none
NIRISS_SOSS1,ExoTEP,uniform,93,2.1571372632866552,2.146292483053036,2.167982043520274,0,0,817.8457,69.9412,71.7707,0.0,0.0,0,none
NIRISS_SOSS1,ExoTEP,uniform,94,2.178830412554126,2.167982043520274,2.189678781587978,0,0,1009.0618,50.7431,52.3871,0.0,0.0,0,none
NIRISS_SOSS1,ExoTEP,uniform,95,2.2005307767481996,2.189678781587978,2.211382771908421,0,0,939.5218,61.9156,59.242,0.0,0.0,0,none
NIRISS_SOSS1,ExoTEP,uniform,96,2.2222384199533023,2.211382771908421,2.233094067998183,0,0,977.5506,84.6953,71.4375,0.0,0.0,0,none
NIRISS_SOSS1,ExoTEP,uniform,97,2.2444470753072427,2.233094067998183,2.255800082616303,0,0,937.9266,76.0792,74.093,0.0,0.0,0,none
NIRISS_SOSS1,ExoTEP,uniform,98,2.267157096005143,2.255800082616303,2.278514109393983,0,0,955.5811,67.1506,64.6139,0.0,0.0,0,none
NIRISS_SOSS1,ExoTEP,uniform,99,2.289875106619373,2.278514109393983,2.301236103844763,0,0,933.6173,69.2299,69.4476,0.0,0.0,0,none
NIRISS_SOSS1,ExoTEP,uniform,100,2.3126010392528187,2.301236103844763,2.323965974660875,0,0,885.6073,69.3671,66.9542,0.0,0.0,0,none
NIRISS_SOSS1,ExoTEP,uniform,101,2.3358291584218076,2.323965974660875,2.3476923421827407,0,0,908.1555,78.4259,75.155,0.0,0.0,0,none
NIRISS_SOSS1,ExoTEP,uniform,102,2.359065070527114,2.3476923421827407,2.370437798871488,0,0,1104.1455,78.896,79.2461,0.0,0.0,0,none
NIRISS_SOSS1,ExoTEP,uniform,103,2.3823088578202416,2.370437798871488,2.3941799167689957,0,0,974.8803,84.0285,86.7783,0.0,0.0,0,none
NIRISS_SOSS1,ExoTEP,uniform,104,2.4060547320493613,2.3941799167689957,2.4179295473297264,0,0,975.2787,69.706,66.8338,0.0,0.0,0,none
NIRISS_SOSS1,ExoTEP,uniform,105,2.4303028852602337,2.4179295473297264,2.442676223190741,0,0,922.5948,111.6962,113.1512,0.0,0.0,0,none
NIRISS_SOSS1,ExoTEP,uniform,106,2.455053057122552,2.442676223190741,2.467429891054363,0,0,736.4945,86.0115,81.1349,0.0,0.0,0,none
NIRISS_SOSS1,ExoTEP,uniform,107,2.479314585581804,2.467429891054363,2.491199280109244,0,0,1018.3324,113.296,108.2843,0.0,0.0,0,none
NIRISS_SOSS1,ExoTEP,uniform,108,2.504077144149922,2.491199280109244,2.516955008190599,0,0,883.8309,84.4755,83.0713,0.0,0.0,0,none
NIRISS_SOSS1,ExoTEP,uniform,109,2.529339768415554,2.516955008190599,2.5417245286405086,0,0,950.2848,106.6833,108.8746,0.0,0.0,0,none
NIRISS_SOSS1,ExoTEP,uniform,110,2.5546063237038017,2.5417245286405086,2.567488118767095,0,0,969.9806,102.4736,95.3114,0.0,0.0,0,none
NIRISS_SOSS1,ExoTEP,uniform,111,2.580370847397824,2.567488118767095,2.5932535760285527,0,0,964.7194,99.5558,96.2748,0.0,0.0,0,none
NIRISS_SOSS1,ExoTEP,uniform,112,2.606136390971957,2.5932535760285527,2.61901920591536,0,0,1020.1234,97.9037,99.327,0.0,0.0,0,none
NIRISS_SOSS1,ExoTEP,uniform,113,2.631901159451461,2.61901920591536,2.644783112987562,0,0,993.0889,113.5366,106.1799,0.0,0.0,0,none
NIRISS_SOSS1,ExoTEP,uniform,114,2.658158484292604,2.644783112987562,2.6715338555976467,0,0,1065.9295,117.8578,115.7701,0.0,0.0,0,none
NIRISS_SOSS1,ExoTEP,uniform,115,2.6849058553867864,2.6715338555976467,2.698277855175926,0,0,881.2939,110.1868,98.3303,0.0,0.0,0,none
NIRISS_SOSS1,ExoTEP,uniform,116,2.711645042692563,2.698277855175926,2.7250122302092006,0,0,1016.5028,117.3947,113.3814,0.0,0.0,0,none
NIRISS_SOSS1,ExoTEP,uniform,117,2.7388677230762912,2.7250122302092006,2.7527232159433828,0,0,1013.2952,122.5062,116.579,0.0,0.0,0,none
NIRISS_SOSS1,ExoTEP,uniform,118,2.7660755506267045,2.7527232159433828,2.7794278853100263,0,0,936.1401,163.7178,155.1938,0.0,0.0,0,none
NIRISS_SOSS1,ExoTEP,uniform,119,2.7937580015414043,2.7794278853100263,2.8080881177727823,0,0,1025.0773,107.6937,105.6125,0.0,0.0,0,none
NIRISS_SOSS1,ExoTEP,uniform,120,2.8140138283166736,2.8080881177727823,2.8199395388605644,0,0,1263.4318,169.8165,176.9062,0.0,0.0,0,none
